iter	Passed	Remaining
1666	55885	279362
1667	55924	279354
1668	55960	279334
1669	55996	279310
1670	56033	279293
1671	56068	279270
1672	56101	279232
1673	56135	279202
1674	56169	279173
1675	56204	279142
1676	56238	279113
1677	56273	279088
1678	56306	279048
1679	56340	279018
1680	56378	279009
1681	56412	278977
1682	56445	278942
1683	56483	278928
1684	56492	278775
1685	56528	278754
1686	56564	278731
1687	56599	278706
1688	56634	278679
1689	56671	278664
1690	56709	278653
1691	56745	278632
1692	56783	278616
1693	56821	278607
1694	56831	278455
1695	56864	278422
1696	56898	278391
1697	56933	278361
1698	56970	278345
1699	57004	278314
1700	57040	278295
1701	57075	278269
1702	57109	278236
1703	57146	278218
1704	57181	278192
1705	57215	278163
1706	57250	278138
1707	57286	278113
1708	57320	278081
1709	57357	278068
1710	57397	278062
1711	57433	278042
1712	57470	278023
1713	57505	278001
1714	57541	277977
1715	57580	277969
1716	57615	277943
1717	57652	277925
1718	57688	277906
1719	57726	277892
1720	57762	277871
1721	57797	277845
1722	57833	277822
1723	57871	277808
1724	57904	277775
1725	57941	277757
1726	57979	277742
1727	58012	277710
1728	58048	277684
1729	58085	277667
1730	58119	277639
1731	58154	277610
1732	58189	277583
1733	58223	277551
1734	58256	277514
1735	58265	277365
1736	58302	277346
1737	58335	277312
1738	58369	277280
1739	58408	277271
1740	58443	277244
1741	58476	277211
1742	58511	277182
1743	58546	277157
1744	58580	277124
1745	58615	277095
1746	58650	277071
1747	58684	277038
1748	58718	277008
1749	58756	276992
1750	58791	276968
1751	58824	276930
1752	58857	276895
1753	58891	276863
1754	58925	276832
1755	58960	276806
1756	58998	276793
1757	59033	276767
1758	59069	276745
1759	59107	276732
1760	59143	276710
1761	59179	276683
1762	59212	276648
1763	59246	276617
1764	59281	276589
1765	59316	276563
1766	59351	276535
1767	59387	276515
1768	59423	276490
1769	59456	276455
1770	59491	276427
1771	59526	276399
1772	59562	276380
1773	59596	276349
1774	59631	276321
1775	59669	276307
1776	59704	276282
1777	59738	276247
1778	59773	276220
1779	59808	276195
1780	59842	276163
1781	59874	276122
1782	59908	276092
1783	59943	276061
1784	59981	276049
1785	60020	276042
1786	60055	276014
1787	60090	275986
1788	60128	275974
1789	60164	275949
1790	60199	275921
1791	60232	275887
1792	60265	275849
1793	60300	275824
1794	60335	275793
1795	60371	275771
1796	60405	275738
1797	60438	275705
1798	60477	275695
1799	60512	275669
1800	60546	275635
1801	60579	275598
1802	60613	275567
1803	60648	275539
1804	60682	275507
1805	60715	275473
1806	60749	275440
1807	60784	275411
1808	60821	275394
1809	60856	275365
1810	60892	275344
1811	60929	275326
1812	60965	275303
1813	61000	275274
1814	61037	275255
1815	61070	275222
1816	61106	275197
1817	61139	275160
1818	61174	275135
1819	61210	275110
1820	61243	275076
1821	61280	275057
1822	61314	275023
1823	61350	274998
1824	61388	274987
1825	61428	274980
1826	61468	274974
1827	61503	274948
1828	61536	274914
1829	61572	274890
1830	61606	274857
1831	61641	274828
1832	61677	274804
1833	61712	274778
1834	61751	274767
1835	61786	274740
1836	61820	274708
1837	61857	274688
1838	61894	274673
1839	61930	274650
1840	61965	274622
1841	61998	274584
1842	62033	274558
1843	62069	274534
1844	62103	274500
1845	62136	274466
1846	62171	274434
1847	62206	274409
1848	62241	274380
1849	62277	274355
1850	62315	274340
1851	62350	274315
1852	62385	274289
1853	62419	274257
1854	62455	274232
1855	62490	274205
1856	62526	274180
1857	62562	274155
1858	62597	274130
1859	62631	274095
1860	62668	274078
1861	62702	274044
1862	62736	274013
1863	62772	273989
1864	62807	273961
1865	62843	273937
1866	62880	273918
1867	62916	273893
1868	62949	273856
1869	62982	273823
1870	63019	273800
1871	63052	273768
1872	63087	273738
1873	63122	273709
1874	63156	273679
1875	63192	273656
1876	63228	273632
1877	63265	273610
1878	63300	273585
1879	63334	273552
1880	63370	273525
1881	63403	273492
1882	63441	273475
1883	63478	273454
1884	63512	273422
1885	63550	273409
1886	63586	273382
1887	63622	273359
1888	63659	273343
1889	63695	273316
1890	63728	273281
1891	63763	273253
1892	63797	273218
1893	63831	273186
1894	63865	273157
1895	63900	273128
1896	63934	273093
1897	63967	273060
1898	64000	273023
1899	64035	272994
1900	64070	272964
1901	64103	272929
1902	64139	272902
1903	64175	272880
1904	64214	272867
1905	64250	272846
1906	64287	272825
1907	64325	272809
1908	64363	272795
1909	64401	272780
1910	64442	272774
1911	64476	272744
1912	64512	272721
1913	64550	272704
1914	64585	272676
1915	64622	272654
1916	64658	272631
1917	64691	272596
1918	64726	272567
1919	64760	272534
1920	64794	272500
1921	64828	272467
1922	64862	272437
1923	64895	272399
1924	64930	272368
1925	64964	272339
1926	65003	272327
1927	65042	272314
1928	65082	272308
1929	65121	272295
1930	65160	272282
1931	65198	272269
1932	65240	272266
1933	65280	272262
1934	65319	272248
1935	65357	272233
1936	65397	272223
1937	65434	272203
1938	65467	272169
1939	65502	272139
1940	65537	272109
1941	65572	272082
1942	65606	272050
1943	65640	272016
1944	65674	271984
1945	65712	271966
1946	65747	271937
1947	65783	271913
1948	65820	271894
1949	65853	271855
1950	65885	271817
1951	65922	271794
1952	65956	271761
1953	65990	271730
1954	66028	271711
1955	66063	271686
1956	66097	271650
1957	66131	271619
1958	66164	271581
1959	66197	271545
1960	66232	271516
1961	66266	271481
1962	66301	271453
1963	66335	271419
1964	66368	271383
1965	66401	271348
1966	66435	271313
1967	66472	271294
1968	66507	271266
1969	66542	271238
1970	66578	271211
1971	66612	271179
1972	66648	271152
1973	66684	271127
1974	66717	271093
1975	66752	271061
1976	66790	271047
1977	66825	271016
1978	66860	270988
1979	66894	270958
1980	66931	270933
1981	66964	270899
1982	67000	270872
1983	67035	270845
1984	67069	270810
1985	67103	270778
1986	67138	270752
1987	67173	270721
1988	67177	270569
1989	67213	270544
1990	67251	270527
1991	67291	270518
1992	67332	270512
1993	67369	270492
1994	67408	270477
1995	67446	270462
1996	67484	270443
1997	67523	270431
1998	67561	270416
1999	67600	270403
2000	67639	270389
2001	67675	270364
2002	67711	270337
2003	67748	270319
2004	67782	270286
2005	67816	270253
2006	67852	270228
2007	67888	270203
2008	67924	270174
2009	67958	270141
2010	67995	270120
2011	68030	270091
2012	68063	270057
2013	68099	270030
2014	68133	269999
2015	68169	269971
2016	68202	269936
2017	68237	269905
2018	68273	269880
2019	68307	269849
2020	68347	269840
2021	68388	269832
2022	68425	269813
2023	68467	269809
2024	68504	269788
2025	68539	269759
2026	68578	269748
2027	68613	269718
2028	68650	269695
2029	68688	269677
2030	68721	269640
2031	68755	269608
2032	68793	269590
2033	68828	269562
2034	68833	269414
2035	68871	269395
2036	68908	269374
2037	68943	269346
2038	68985	269342
2039	69021	269317
2040	69026	269171
2041	69066	269162
2042	69106	269155
2043	69144	269135
2044	69184	269125
2045	69221	269102
2046	69262	269098
2047	69304	269097
2048	69344	269088
2049	69383	269073
2050	69423	269062
2051	69462	269048
2052	69502	269039
2053	69542	269027
2054	69581	269013
2055	69622	269006
2056	69660	268991
2057	69701	268983
2058	69735	268950
2059	69772	268929
2060	69808	268902
2061	69842	268868
2062	69875	268831
2063	69909	268797
2064	69942	268762
2065	69979	268740
2066	70015	268712
2067	70048	268678
2068	70081	268639
2069	70116	268610
2070	70151	268579
2071	70187	268555
2072	70221	268520
2073	70260	268507
2074	70295	268477
2075	70328	268442
2076	70333	268297
2077	70368	268268
2078	70407	268252
2079	70444	268232
2080	70480	268204
2081	70520	268195
2082	70556	268168
2083	70595	268154
2084	70635	268145
2085	70672	268121
2086	70709	268100
2087	70750	268094
2088	70789	268079
2089	70828	268063
2090	70869	268055
2091	70908	268040
2092	70947	268028
2093	70990	268028
2094	71031	268019
2095	71068	268000
2096	71106	267981
2097	71142	267955
2098	71177	267924
2099	71217	267913
2100	71258	267904
2101	71300	267901
2102	71342	267900
2103	71383	267890
2104	71424	267884
2105	71467	267885
2106	71507	267872
2107	71547	267862
2108	71588	267854
2109	71625	267830
2110	71661	267805
2111	71700	267788
2112	71735	267762
2113	71771	267734
2114	71807	267707
2115	71842	267676
2116	71878	267651
2117	71916	267631
2118	71953	267609
2119	71989	267581
2120	72028	267567
2121	72064	267543
2122	72099	267511
2123	72136	267487
2124	72173	267465
2125	72208	267438
2126	72245	267414
2127	72279	267381
2128	72314	267350
2129	72351	267327
2130	72387	267300
2131	72421	267266
2132	72459	267248
2133	72495	267220
2134	72531	267195
2135	72569	267176
2136	72604	267145
2137	72643	267129
2138	72681	267111
2139	72717	267084
2140	72751	267049
2141	72788	267028
2142	72825	267003
2143	72860	266974
2144	72897	266950
2145	72932	266921
2146	72966	266885
2147	73004	266865
2148	73040	266840
2149	73073	266803
2150	73111	266783
2151	73145	266750
2152	73178	266712
2153	73215	266688
2154	73250	266660
2155	73284	266625
2156	73322	266605
2157	73356	266572
2158	73390	266539
2159	73427	266513
2160	73462	266483
2161	73499	266459
2162	73538	266446
2163	73577	266428
2164	73612	266397
2165	73649	266377
2166	73686	266353
2167	73720	266317
2168	73756	266293
2169	73792	266264
2170	73827	266233
2171	73865	266215
2172	73900	266185
2173	73935	266152
2174	73974	266139
2175	74009	266106
2176	74043	266075
2177	74081	266053
2178	74116	266025
2179	74153	266001
2180	74190	265978
2181	74228	265955
2182	74264	265929
2183	74301	265905
2184	74335	265873
2185	74371	265845
2186	74409	265825
2187	74443	265793
2188	74478	265760
2189	74512	265727
2190	74547	265696
2191	74580	265659
2192	74616	265631
2193	74650	265596
2194	74686	265569
2195	74720	265535
2196	74754	265501
2197	74787	265466
2198	74824	265441
2199	74859	265411
2200	74893	265377
2201	74928	265345
2202	74966	265325
2203	75001	265294
2204	75037	265268
2205	75073	265241
2206	75108	265212
2207	75143	265181
2208	75179	265151
2209	75215	265127
2210	75252	265102
2211	75290	265081
2212	75325	265050
2213	75362	265027
2214	75398	265002
2215	75434	264973
2216	75472	264954
2217	75507	264921
2218	75542	264891
2219	75579	264866
2220	75615	264843
2221	75649	264807
2222	75685	264781
2223	75723	264758
2224	75757	264726
2225	75794	264701
2226	75828	264669
2227	75861	264631
2228	75900	264612
2229	75935	264583
2230	75971	264556
2231	76008	264532
2232	76045	264507
2233	76081	264481
2234	76117	264452
2235	76153	264425
2236	76188	264393
2237	76225	264369
2238	76261	264345
2239	76296	264312
2240	76333	264288
2241	76368	264259
2242	76402	264224
2243	76439	264200
2244	76474	264169
2245	76509	264137
2246	76545	264110
2247	76580	264081
2248	76617	264055
2249	76652	264024
2250	76687	263995
2251	76724	263969
2252	76762	263948
2253	76801	263931
2254	76835	263897
2255	76869	263865
2256	76904	263834
2257	76939	263801
2258	76979	263787
2259	77014	263757
2260	77048	263723
2261	77083	263693
2262	77119	263665
2263	77153	263630
2264	77186	263594
2265	77222	263564
2266	77257	263534
2267	77292	263504
2268	77326	263469
2269	77359	263431
2270	77394	263400
2271	77430	263371
2272	77465	263342
2273	77500	263309
2274	77535	263280
2275	77569	263246
2276	77604	263213
2277	77639	263184
2278	77677	263161
2279	77714	263137
2280	77749	263106
2281	77784	263076
2282	77820	263049
2283	77856	263020
2284	77890	262987
2285	77925	262956
2286	77959	262922
2287	77996	262897
2288	78032	262868
2289	78064	262829
2290	78098	262794
2291	78133	262764
2292	78169	262736
2293	78203	262701
2294	78237	262667
2295	78273	262637
2296	78309	262610
2297	78344	262581
2298	78383	262561
2299	78419	262536
2300	78455	262506
2301	78490	262475
2302	78525	262443
2303	78559	262411
2304	78593	262376
2305	78629	262347
2306	78666	262323
2307	78701	262292
2308	78735	262258
2309	78769	262225
2310	78806	262199
2311	78841	262169
2312	78877	262141
2313	78915	262118
2314	78949	262086
2315	78986	262060
2316	79024	262037
2317	79060	262010
2318	79094	261977
2319	79132	261954
2320	79167	261926
2321	79204	261898
2322	79241	261875
2323	79276	261843
2324	79312	261817
2325	79350	261796
2326	79385	261762
2327	79419	261730
2328	79456	261705
2329	79492	261677
2330	79528	261649
2331	79563	261618
2332	79598	261586
2333	79631	261550
2334	79668	261524
2335	79704	261497
2336	79740	261468
2337	79780	261452
2338	79814	261419
2339	79850	261391
2340	79887	261367
2341	79924	261340
2342	79961	261316
2343	80000	261298
2344	80035	261268
2345	80069	261231
2346	80104	261201
2347	80138	261168
2348	80174	261137
2349	80214	261122
2350	80249	261092
2351	80283	261058
2352	80322	261039
2353	80358	261010
2354	80393	260979
2355	80431	260959
2356	80467	260929
2357	80500	260893
2358	80536	260863
2359	80572	260834
2360	80605	260799
2361	80641	260769
2362	80674	260732
2363	80709	260701
2364	80745	260673
2365	80780	260641
2366	80816	260613
2367	80853	260589
2368	80889	260559
2369	80925	260533
2370	80963	260511
2371	80998	260479
2372	81033	260449
2373	81071	260426
2374	81105	260391
2375	81122	260303
2376	81158	260273
2377	81192	260239
2378	81226	260205
2379	81263	260180
2380	81299	260152
2381	81333	260117
2382	81367	260083
2383	81404	260057
2384	81438	260023
2385	81471	259984
2386	81503	259944
2387	81538	259913
2388	81572	259879
2389	81606	259844
2390	81640	259809
2391	81675	259775
2392	81708	259737
2393	81741	259700
2394	81774	259664
2395	81810	259635
2396	81847	259610
2397	81884	259585
2398	81921	259561
2399	81956	259529
2400	81992	259500
2401	82027	259469
2402	82065	259448
2403	82100	259416
2404	82136	259386
2405	82173	259363
2406	82208	259331
2407	82242	259297
2408	82276	259260
2409	82311	259230
2410	82347	259201
2411	82380	259164
2412	82414	259128
2413	82448	259093
2414	82482	259058
2415	82516	259024
2416	82552	258995
2417	82586	258962
2418	82620	258927
2419	82654	258892
2420	82690	258865
2421	82723	258827
2422	82758	258794
2423	82794	258767
2424	82830	258738
2425	82864	258703
2426	82900	258676
2427	82936	258647
2428	82972	258619
2429	83008	258589
2430	83042	258556
2431	83077	258524
2432	83112	258492
2433	83147	258462
2434	83182	258429
2435	83215	258392
2436	83249	258357
2437	83287	258333
2438	83322	258302
2439	83359	258278
2440	83394	258245
2441	83429	258216
2442	83464	258184
2443	83497	258145
2444	83531	258111
2445	83567	258082
2446	83602	258050
2447	83637	258017
2448	83672	257987
2449	83707	257954
2450	83742	257923
2451	83776	257888
2452	83812	257859
2453	83849	257834
2454	83884	257804
2455	83918	257769
2456	83953	257737
2457	83989	257708
2458	84024	257677
2459	84058	257644
2460	84092	257607
2461	84125	257571
2462	84160	257539
2463	84194	257502
2464	84227	257465
2465	84260	257427
2466	84294	257393
2467	84329	257362
2468	84363	257326
2469	84397	257291
2470	84431	257258
2471	84465	257223
2472	84501	257196
2473	84536	257164
2474	84571	257132
2475	84607	257101
2476	84640	257064
2477	84672	257023
2478	84705	256987
2479	84740	256953
2480	84775	256924
2481	84808	256887
2482	84842	256850
2483	84876	256816
2484	84910	256780
2485	84943	256745
2486	84979	256714
2487	85014	256684
2488	85048	256648
2489	85083	256618
2490	85119	256588
2491	85156	256563
2492	85192	256534
2493	85227	256502
2494	85264	256478
2495	85298	256443
2496	85333	256410
2497	85370	256384
2498	85406	256355
2499	85439	256319
2500	85477	256294
2501	85510	256258
2502	85545	256227
2503	85581	256197
2504	85616	256164
2505	85650	256131
2506	85687	256106
2507	85723	256077
2508	85757	256042
2509	85796	256021
2510	85831	255990
2511	85865	255955
2512	85901	255928
2513	85935	255893
2514	85971	255862
2515	86010	255842
2516	86045	255811
2517	86078	255775
2518	86112	255740
2519	86148	255712
2520	86183	255678
2521	86217	255644
2522	86251	255610
2523	86287	255580
2524	86321	255546
2525	86357	255517
2526	86393	255488
2527	86431	255464
2528	86466	255434
2529	86500	255398
2530	86536	255371
2531	86571	255339
2532	86607	255308
2533	86644	255283
2534	86678	255249
2535	86714	255220
2536	86748	255184
2537	86783	255151
2538	86816	255116
2539	86857	255100
2540	86893	255071
2541	86930	255045
2542	86968	255022
2543	87002	254989
2544	87035	254951
2545	87072	254925
2546	87107	254892
2547	87142	254861
2548	87181	254842
2549	87217	254811
2550	87251	254776
2551	87289	254752
2552	87325	254723
2553	87359	254691
2554	87397	254668
2555	87434	254642
2556	87471	254615
2557	87508	254589
2558	87544	254560
2559	87579	254527
2560	87616	254500
2561	87651	254468
2562	87686	254437
2563	87724	254413
2564	87760	254385
2565	87795	254354
2566	87834	254333
2567	87871	254308
2568	87908	254280
2569	87946	254258
2570	87982	254229
2571	88018	254198
2572	88056	254175
2573	88093	254149
2574	88128	254118
2575	88166	254094
2576	88200	254060
2577	88236	254029
