iter	RMSE
4776	13728.96568
4777	13728.63409
4778	13726.2666
4779	13713.32481
4780	13713.03605
4781	13711.54593
4782	13710.49548
4783	13709.02952
4784	13708.61418
4785	13707.07236
4786	13706.7559
4787	13701.80262
4788	13701.50147
4789	13701.19097
4790	13686.69858
4791	13682.51179
4792	13682.20414
4793	13680.71183
4794	13679.68416
4795	13677.06428
4796	13667.68162
4797	13661.25193
4798	13654.46068
4799	13654.15013
4800	13652.83494
4801	13652.53004
4802	13651.04228
4803	13650.29083
4804	13649.99204
4805	13640.91652
4806	13640.63508
4807	13635.0551
4808	13629.92763
4809	13626.78635
4810	13626.09258
4811	13615.29457
4812	13614.87404
4813	13614.29331
4814	13611.47315
4815	13610.60042
4816	13607.52139
4817	13607.20446
4818	13606.74423
4819	13604.22592
4820	13603.36299
4821	13602.6704
4822	13601.59599
4823	13599.98681
4824	13599.67981
4825	13585.61638
4826	13584.26785
4827	13583.90081
4828	13582.56093
4829	13580.8796
4830	13580.58718
4831	13580.29674
4832	13579.34752
4833	13575.80992
4834	13574.69825
4835	13572.86308
4836	13571.98587
4837	13569.90411
4838	13564.07658
4839	13563.63476
4840	13558.57683
4841	13556.92416
4842	13556.17202
4843	13555.73582
4844	13550.82163
4845	13549.95015
4846	13544.85506
4847	13540.30141
4848	13539.4478
4849	13538.58351
4850	13537.56138
4851	13536.57714
4852	13532.78781
4853	13532.38144
4854	13531.29237
4855	13529.80748
4856	13528.80133
4857	13527.95948
4858	13526.85213
4859	13526.01876
4860	13525.13851
4861	13523.49491
4862	13522.05999
4863	13521.21196
4864	13512.73518
4865	13509.85438
4866	13508.44224
4867	13507.59749
4868	13494.03439
4869	13493.59708
4870	13492.85292
4871	13491.39
4872	13489.6442
4873	13489.36903
4874	13488.52442
4875	13488.25345
4876	13487.99586
4877	13486.03223
4878	13483.19898
4879	13474.86337
4880	13474.58632
4881	13474.31165
4882	13474.02792
4883	13473.0353
4884	13472.73481
4885	13472.39223
4886	13470.947
4887	13459.57732
4888	13446.30911
4889	13446.04621
4890	13445.78088
4891	13445.52074
4892	13445.21696
4893	13444.96042
4894	13444.01247
4895	13443.72373
4896	13443.46948
4897	13442.48649
4898	13440.10814
4899	13437.4207
4900	13436.58611
4901	13435.23274
4902	13434.90011
4903	13434.46735
4904	13431.56235
4905	13431.29038
4906	13430.46132
4907	13427.46143
4908	13414.48856
4909	13413.68732
4910	13412.25702
4911	13410.7626
4912	13408.59575
4913	13403.1321
4914	13394.82784
4915	13394.01496
4916	13393.76425
4917	13393.50236
4918	13391.89453
4919	13389.94334
4920	13388.71481
4921	13387.53833
4922	13387.00893
4923	13386.56624
4924	13386.13833
4925	13384.92171
4926	13373.12784
4927	13372.08833
4928	13369.48331
4929	13369.06577
4930	13368.26544
4931	13367.93673
4932	13364.25164
4933	13362.66102
4934	13359.83218
4935	13359.37802
4936	13356.10324
4937	13344.53357
4938	13341.93823
4939	13341.42021
4940	13339.78624
4941	13339.20153
4942	13338.78172
4943	13337.98774
4944	13329.87748
4945	13327.43135
4946	13326.48568
4947	13320.82206
4948	13319.32602
4949	13318.08254
4950	13317.66697
4951	13316.17085
4952	13315.42046
4953	13314.63809
4954	13312.53907
4955	13312.12058
4956	13310.5479
4957	13309.39774
4958	13308.98103
4959	13308.73148
4960	13308.48134
4961	13306.99872
4962	13306.67514
4963	13304.34744
4964	13303.41162
4965	13291.81568
4966	13282.9566
4967	13280.6662
4968	13280.41993
4969	13274.69501
4970	13273.25249
4971	13271.82229
4972	13271.58177
4973	13270.79874
4974	13269.24965
4975	13268.81964
4976	13263.13225
4977	13262.88279
4978	13262.47683
4979	13260.99531
4980	13258.21641
4981	13257.97594
4982	13256.50313
4983	13255.03711
4984	13252.2652
4985	13251.73267
4986	13249.49406
4987	13243.95384
4988	13243.22193
4989	13240.79305
4990	13239.37401
4991	13231.70368
4992	13229.17816
4993	13228.77242
4994	13227.82395
4995	13227.13838
4996	13226.70994
4997	13225.18056
4998	13224.76729
4999	13224.50234
5000	13223.97577
5001	13223.73827
5002	13222.40458
5003	13221.8831
5004	13218.33278
5005	13209.55904
5006	13207.25808
5007	13206.76846
5008	13206.53487
5009	13206.11731
5010	13205.60099
5011	13204.4674
5012	13203.75337
5013	13202.74015
5014	13202.50511
5015	13201.29605
5016	13200.75819
5017	13200.25129
5018	13199.71941
5019	13196.83802
5020	13195.55827
5021	13195.02973
5022	13192.42871
5023	13191.304
5024	13191.07517
5025	13190.5496
5026	13190.02694
5027	13189.53092
5028	13189.27717
5029	13186.79666
5030	13186.57032
5031	13186.05434
5032	13180.28159
5033	13177.78089
5034	13176.49728
5035	13173.96418
5036	13171.26232
5037	13167.38726
5038	13165.91306
5039	13165.03708
5040	13159.72385
5041	13157.8656
5042	13157.37643
5043	13151.96927
5044	13151.48428
5045	13149.61731
5046	13149.10894
5047	13147.63777
5048	13145.80531
5049	13145.57792
5050	13145.07175
5051	13142.81301
5052	13141.95108
5053	13141.69774
5054	13140.58803
5055	13137.22114
5056	13136.85747
5057	13136.59331
5058	13129.89638
5059	13128.3949
5060	13127.89463
5061	13126.70536
5062	13124.47051
5063	13123.97397
5064	13116.36892
5065	13113.96541
5066	13112.50178
5067	13111.0182
5068	13109.55685
5069	13108.12193
5070	13102.22935
5071	13097.48166
5072	13096.0328
5073	13090.75168
5074	13089.30944
5075	13085.08175
5076	13076.12088
5077	13075.14226
5078	13074.84905
5079	13073.7507
5080	13069.26639
5081	13067.82904
5082	13066.36472
5083	13061.54385
5084	13061.29513
5085	13061.04848
5086	13059.61068
5087	13057.11136
5088	13054.13483
5089	13053.05699
5090	13047.6831
5091	13036.58322
5092	13034.3857
5093	13032.96302
5094	13031.99813
5095	13031.77529
5096	13027.12868
5097	13026.88219
5098	13025.43671
5099	13023.30176
5100	13023.05936
5101	13022.75822
5102	13021.34331
5103	13017.1361
5104	13012.51413
5105	13007.71713
5106	13005.23436
5107	13004.93255
5108	13001.36636
5109	12997.40809
5110	12993.13161
5111	12991.53208
5112	12984.24898
5113	12980.13736
5114	12979.62313
5115	12977.08604
5116	12975.34657
5117	12974.441
5118	12970.9692
5119	12963.79421
5120	12962.95053
5121	12961.53441
5122	12960.19437
5123	12954.66646
5124	12954.15822
5125	12952.58772
5126	12951.10692
5127	12948.64155
5128	12947.17003
5129	12945.7448
5130	12943.84004
5131	12939.94705
5132	12938.53842
5133	12935.24192
5134	12933.52028
5135	12926.01216
5136	12924.65838
5137	12917.06693
5138	12916.85964
5139	12914.8122
5140	12909.14871
5141	12903.71489
5142	12902.33961
5143	12901.49558
5144	12901.26085
5145	12899.94684
5146	12898.07301
5147	12889.02284
5148	12888.40032
5149	12882.31856
5150	12881.31507
5151	12878.9771
5152	12877.55967
5153	12875.5116
5154	12873.66123
5155	12871.61481
5156	12862.07279
5157	12861.86658
5158	12860.42206
5159	12858.412
5160	12855.9454
5161	12855.65771
5162	12855.37757
5163	12853.9676
5164	12852.31309
5165	12848.51155
5166	12846.88339
5167	12846.21348
5168	12837.93713
5169	12835.49915
5170	12833.89598
5171	12832.61261
5172	12829.55259
5173	12827.95161
5174	12826.58697
5175	12825.18199
5176	12823.58312
5177	12822.00382
5178	12821.04946
5179	12820.23778
5180	12815.72685
5181	12814.61217
5182	12813.21325
5183	12811.42146
5184	12809.27028
5185	12809.00333
5186	12808.7506
5187	12807.50525
5188	12806.18052
5189	12802.57441
5190	12801.13454
5191	12797.0081
5192	12793.04739
5193	12791.07957
5194	12789.82095
5195	12789.20391
5196	12787.27598
5197	12772.81644
5198	12771.27626
5199	12766.92811
5200	12766.5546
5201	12765.5101
5202	12761.66181
5203	12760.26227
5204	12754.50324
5205	12750.23199
5206	12748.8394
5207	12741.96502
5208	12737.71757
5209	12736.33289
5210	12735.67534
5211	12734.29875
5212	12732.93024
5213	12728.13911
5214	12723.87775
5215	12707.1718
5216	12705.8513
5217	12701.22017
5218	12696.69096
5219	12695.38054
5220	12687.65338
5221	12686.35576
5222	12681.92658
5223	12677.51669
5224	12673.12234
5225	12671.74809
5226	12669.6767
5227	12668.3958
5228	12666.34853
5229	12662.00432
5230	12659.97678
5231	12656.20448
5232	12654.19634
5233	12650.00232
5234	12646.35642
5235	12641.97624
5236	12639.43622
5237	12635.83727
5238	12632.31132
5239	12630.94414
5240	12627.61933
5241	12625.40598
5242	12621.9801
5243	12619.3051
5244	12616.10507
5245	12612.93628
5246	12611.13679
5247	12606.9669
5248	12605.19188
5249	12602.09429
5250	12599.49481
5251	12596.67184
5252	12595.45915
5253	12593.76246
5254	12592.08975
5255	12590.43763
5256	12586.40904
5257	12584.77958
5258	12583.39246
5259	12581.78238
5260	12580.19435
5261	12578.62535
5262	12577.07958
5263	12575.70163
5264	12574.84533
5265	12573.31614
5266	12572.09146
5267	12570.17624
5268	12568.18634
5269	12566.95045
5270	12562.78531
5271	12561.27656
5272	12559.78756
5273	12558.28399
5274	12556.8307
5275	12555.42095
5276	12554.04208
5277	12552.5746
5278	12551.15565
5279	12546.1063
5280	12544.7046
5281	12540.73621
5282	12539.12069
5283	12537.7556
5284	12536.40675
5285	12534.30211
5286	12532.92914
5287	12531.59257
5288	12529.48151
5289	12528.77284
5290	12528.07462
5291	12526.70646
5292	12525.3954
5293	12524.54538
5294	12523.22922
5295	12521.92004
5296	12520.55983
5297	12519.86602
5298	12518.60137
5299	12517.35465
5300	12516.1195
5301	12514.89522
5302	12506.91119
5303	12505.55694
5304	12503.42239
5305	12502.21292
5306	12500.86621
5307	12500.06973
5308	12498.95282
5309	12497.75929
5310	12496.32847
5311	12495.16185
5312	12494.31398
5313	12493.16589
5314	12492.47581
5315	12491.71932
5316	12491.38543
5317	12490.25579
5318	12488.91334
5319	12483.74459
5320	12483.00338
5321	12479.27299
5322	12478.54371
5323	12477.31522
5324	12476.61351
5325	12475.89619
5326	12474.81509
5327	12472.89836
5328	12472.19618
5329	12471.46748
5330	12467.79871
5331	12466.47373
5332	12465.78137
5333	12464.73909
5334	12462.84401
5335	12458.06666
5336	12454.38996
5337	12453.67988
5338	12453.00245
5339	12448.35619
5340	12447.67933
5341	12447.01001
5342	12445.9818
5343	12441.17879
5344	12437.98118
5345	12436.65351
5346	12436.04889
5347	12435.38006
5348	12431.7711
5349	12426.81131
5350	12426.13205
5351	12423.72982
5352	12423.07139
5353	12419.50492
5354	12417.78511
5355	12412.44197
5356	12408.33152
5357	12403.99913
5358	12402.77302
5359	12398.31661
5360	12397.26522
5361	12393.0011
5362	12390.22541
5363	12389.58485
5364	12385.58709
5365	12384.4723
5366	12383.12885
5367	12382.49627
5368	12377.46063
5369	12374.36338
5370	12365.81686
5371	12365.18691
5372	12364.56946
5373	12360.48059
5374	12357.43574
5375	12353.62001
5376	12350.60853
5377	12349.97938
5378	12348.23506
5379	12347.61989
5380	12347.00457
5381	12331.35056
5382	12326.99701
5383	12325.32599
5384	12321.76995
5385	12317.59682
5386	12316.25903
5387	12315.58258
5388	12314.93961
5389	12312.01621
5390	12308.56704
5391	12303.55764
5392	12299.36644
5393	12298.72953
5394	12295.08476
5395	12291.00114
5396	12288.53368
5397	12286.69844
5398	12281.10691
5399	12280.13827
5400	12278.02842
5401	12275.82501
5402	12273.59793
5403	12269.59841
5404	12264.29225
5405	12263.6659
5406	12259.58343
5407	12255.61547
5408	12249.64228
5409	12240.8939
5410	12239.94359
5411	12235.61594
5412	12234.56599
5413	12233.45251
5414	12226.35758
5415	12226.07125
5416	12224.55652
5417	12223.04272
5418	12218.30269
5419	12215.78131
5420	12214.92972
5421	12213.39132
5422	12212.64018
5423	12204.84598
5424	12203.96459
5425	12202.7467
5426	12201.74169
5427	12193.30862
5428	12184.63102
5429	12183.58422
5430	12180.98678
5431	12177.02252
5432	12176.13769
5433	12175.31487
5434	12170.24203
5435	12168.77567
5436	12166.17619
5437	12162.48501
5438	12161.93496
5439	12161.17321
5440	12157.64877
5441	12153.7444
5442	12153.04313
5443	12148.29913
5444	12146.05612
5445	12142.38009
5446	12133.74948
5447	12132.88567
5448	12130.50851
5449	12127.4214
5450	12126.74969
5451	12125.32069
5452	12122.7633
5453	12115.14596
5454	12114.50111
5455	12113.84736
5456	12112.36554
5457	12109.90521
5458	12108.56874
5459	12108.01071
5460	12104.87113
5461	12103.98128
5462	12098.39524
5463	12097.0778
5464	12096.85634
5465	12095.6637
5466	12090.50888
5467	12088.35673
5468	12084.49244
5469	12083.6506
5470	12079.80281
5471	12079.11945
5472	12077.86279
5473	12071.82225
5474	12063.3731
5475	12061.69236
5476	12057.09225
5477	12054.78048
5478	12050.89627
5479	12047.69389
5480	12046.28226
5481	12045.57583
5482	12043.42996
5483	12042.32246
5484	12039.89925
5485	12039.08909
5486	12038.04657
5487	12036.69374
5488	12035.85806
5489	12032.83235
5490	12029.07711
5491	12028.29893
5492	12026.74409
5493	12024.87467
5494	12023.92232
5495	12022.12975
5496	12019.74318
5497	12018.49219
5498	12011.41234
5499	12010.27108
5500	12009.47463
5501	12008.26653
5502	12005.87176
5503	11998.25474
5504	11996.18317
5505	11995.165
5506	11993.8168
5507	11992.64424
5508	11988.89747
5509	11987.72064
5510	11986.07055
5511	11984.92383
5512	11983.81032
5513	11982.1829
5514	11979.65561
5515	11978.59066
5516	11977.30896
5517	11973.60292
5518	11972.36036
5519	11971.12244
5520	11970.06209
5521	11965.53505
5522	11963.91499
5523	11961.58971
5524	11960.83549
5525	11959.63578
5526	11955.77125
5527	11954.44209
5528	11953.63364
5529	11951.52819
5530	11951.3069
5531	11945.82129
5532	11942.47745
5533	11941.68752
5534	11940.95664
5535	11938.97175
5536	11938.34875
5537	11934.9127
5538	11932.96882
5539	11930.44355
5540	11928.63086
5541	11927.87942
5542	11926.58372
5543	11925.45915
5544	11914.82912
5545	11908.67448
5546	11907.00321
5547	11906.47091
5548	11905.82972
5549	11901.40029
5550	11897.74311
5551	11897.11236
5552	11890.24688
5553	11886.90165
5554	11883.98573
5555	11883.31443
5556	11878.10058
5557	11874.50026
5558	11871.93474
5559	11860.88802
5560	11860.16373
5561	11857.68432
5562	11856.90045
5563	11855.32991
5564	11854.72584
5565	11853.1716
5566	11852.54896
5567	11852.03131
5568	11851.18058
5569	11849.64571
5570	11847.64123
5571	11840.1174
5572	11839.33856
5573	11832.73517
5574	11831.69634
5575	11830.17693
5576	11829.63237
5577	11823.99299
5578	11822.77207
5579	11821.55809
5580	11820.50923
5581	11815.27863
5582	11813.79369
5583	11807.13525
5584	11805.67107
5585	11804.16741
5586	11802.88857
5587	11801.4385
5588	11797.83818
5589	11796.35016
5590	11789.82732
5591	11789.04461
5592	11787.52954
5593	11786.16297
5594	11785.3879
5595	11783.03544
5596	11781.70343
5597	11771.125
5598	11769.04952
5599	11767.5366
5600	11766.73347
5601	11765.28265
5602	11764.63293
5603	11754.31848
5604	11749.47553
5605	11744.46942
5606	11743.93797
5607	11743.355
5608	11739.64755
5609	11739.17682
5610	11732.94543
5611	11728.92564
5612	11728.3463
5613	11727.81322
5614	11727.10511
5615	11724.30734
5616	11721.08404
5617	11715.5332
5618	11715.01884
5619	11711.42315
5620	11706.47065
5621	11705.03939
5622	11704.449
5623	11702.95513
5624	11702.08586
5625	11701.58745
5626	11691.35976
5627	11690.84845
5628	11689.37487
5629	11685.17464
5630	11683.1752
5631	11681.79121
5632	11671.30783
5633	11671.04957
5634	11670.04521
5635	11669.04384
5636	11665.57269
5637	11664.4854
5638	11663.13567
5639	11655.02309
5640	11652.78444
5641	11648.17053
5642	11642.19555
5643	11641.67786
5644	11640.40113
5645	11639.4314
5646	11638.03157
5647	11636.45053
5648	11635.38539
5649	11633.8147
5650	11633.36542
5651	11631.51751
5652	11629.75115
5653	11628.80562
5654	11627.86496
5655	11625.36855
5656	11614.42963
5657	11612.73383
5658	11611.81615
5659	11609.77211
5660	11608.86139
5661	11607.96187
5662	11607.4675
5663	11606.58082
5664	11596.42829
5665	11595.54236
5666	11594.67034
5667	11594.22575
5668	11593.36556
5669	11592.5098
5670	11590.84384
5671	11590.06584
5672	11589.22653
5673	11588.38953
5674	11587.56087
5675	11583.32437
5676	11582.24429
5677	11580.57443
5678	11579.75246
5679	11578.83778
5680	11578.02137
5681	11577.21355
5682	11576.41314
5683	11575.62081
5684	11574.88241
5685	11574.10331
5686	11573.32747
5687	11572.55643
5688	11571.79117
5689	11567.45441
5690	11565.29692
5691	11562.56502
5692	11561.80792
5693	11557.13588
5694	11556.95002
5695	11555.42981
5696	11554.67836
5697	11552.17029
5698	11551.42449
5699	11550.68523
5700	11549.95263
5701	11548.86868
5702	11544.57319
5703	11543.06619
5704	11542.35066
5705	11535.26664
5706	11535.11092
5707	11534.01911
5708	11533.30805
5709	11531.36856
5710	11524.16405
5711	11523.46004
5712	11520.00187
5713	11519.30301
5714	11512.83567
5715	11508.94738
5716	11503.21908
5717	11501.10008
5718	11500.24142
5719	11496.03416
5720	11495.32545
5721	11491.50615
5722	11490.80989
5723	11487.01085
5724	11485.94872
5725	11483.73803
5726	11481.74087
5727	11481.18296
5728	11479.90754
5729	11478.62024
5730	11477.51037
5731	11473.20551
5732	11472.47225
5733	11461.96075
5734	11460.05456
5735	11459.20401
5736	11457.05959
5737	11456.36123
5738	11455.69082
5739	11452.2099
5740	11451.33629
5741	11448.95882
5742	11447.71536
5743	11446.69709
5744	11444.76408
5745	11444.16294
5746	11443.13176
5747	11439.72385
5748	11438.72433
5749	11438.06726
5750	11435.56824
5751	11434.47032
5752	11429.69644
5753	11426.9427
5754	11425.93468
5755	11419.65125
5756	11419.42694
5757	11419.24273
5758	11418.26722
5759	11417.21788
5760	11412.44774
5761	11411.72775
5762	11407.7021
5763	11400.5776
5764	11399.61363
5765	11398.66053
5766	11397.71553
5767	11390.51668
5768	11389.57644
5769	11388.63072
5770	11387.70576
5771	11386.77169
5772	11385.86465
5773	11383.43221
5774	11382.53164
5775	11381.42055
5776	11377.32146
5777	11376.42702
5778	11375.53871
5779	11371.30194
5780	11365.64771
5781	11364.76747
5782	11363.89673
5783	11363.73312
5784	11362.63131
5785	11356.54717
5786	11355.68073
5787	11354.8248
5788	11353.97341
5789	11353.12972
5790	11351.99343
5791	11351.15536
5792	11350.32326
5793	11349.47808
5794	11348.6581
5795	11347.84131
5796	11345.55879
5797	11339.53802
5798	11338.00801
5799	11337.27371
5800	11336.4744
5801	11335.66666
5802	11334.86203
5803	11332.47032
5804	11331.6793
5805	11329.59143
5806	11324.0126
5807	11322.64471
5808	11321.95997
5809	11321.27706
5810	11320.51094
5811	11314.8766
5812	11309.19792
5813	11308.52134
5814	11305.14378
5815	11296.66441
5816	11289.56161
5817	11285.88505
5818	11281.79388
5819	11279.6266
5820	11275.54307
5821	11271.63864
5822	11271.48654
5823	11270.82849
5824	11263.86434
5825	11261.30753
5826	11257.47512
5827	11253.71915
5828	11248.33258
5829	11244.89276
5830	11244.25223
5831	11240.20575
5832	11237.90091
5833	11234.26653
5834	11233.50664
5835	11229.92127
5836	11227.1487
5837	11226.21561
5838	11222.69535
5839	11218.62307
5840	11216.76587
5841	11213.31316
5842	11212.67114
5843	11211.32284
5844	11208.03969
5845	11203.04587
5846	11201.62555
5847	11200.13241
5848	11196.78105
5849	11193.57504
5850	11192.83522
5851	11192.18499
5852	11189.03202
5853	11182.84633
5854	11182.26121
5855	11180.77402
5856	11173.79898
5857	11168.97867
5858	11168.16693
5859	11165.70338
5860	11163.12442
5861	11162.43702
5862	11162.26592
5863	11153.20288
5864	11146.4124
5865	11143.32843
5866	11139.22618
5867	11134.16933
5868	11133.52314
5869	11130.35777
5870	11129.21167
5871	11121.26211
5872	11119.98593
5873	11117.54033
5874	11116.74952
5875	11115.88517
5876	11114.66251
5877	11111.29013
5878	11107.87212
5879	11106.42144
5880	11099.8595
5881	11096.75736
5882	11095.91619
5883	11094.56577
5884	11091.74777
5885	11090.92314
5886	11089.01847
5887	11088.17086
5888	11083.91282
5889	11080.26477
5890	11079.56983
5891	11074.89392
5892	11071.52147
5893	11070.66151
5894	11068.31867
5895	11066.0109
5896	11062.88239
5897	11061.77164
5898	11061.12529
5899	11057.82822
5900	11054.53103
5901	11052.82887
5902	11050.56212
5903	11049.21734
5904	11045.98313
5905	11039.24474
5906	11038.42444
5907	11036.98588
5908	11034.95917
5909	11034.19805
5910	11031.11707
5911	11025.11303
5912	11022.73417
5913	11022.13771
5914	11021.00601
5915	11014.68444
5916	11011.82429
5917	11005.72593
5918	11003.13052
5919	11001.92715
5920	10999.52564
5921	10996.24174
5922	10991.66059
5923	10985.58723
5924	10983.21095
5925	10980.50034
5926	10974.30278
5927	10971.29424
5928	10969.13509
5929	10963.28306
5930	10961.68459
5931	10956.18368
5932	10952.94271
5933	10949.81984
5934	10946.61528
5935	10944.73745
5936	10943.9998
5937	10941.79306
5938	10932.6296
5939	10928.3534
5940	10927.12839
5941	10924.00782
5942	10922.87693
5943	10921.39678
5944	10919.86106
5945	10919.68641
5946	10919.03541
5947	10914.51849
5948	10912.86469
5949	10912.50451
5950	10904.52469
5951	10901.51601
5952	10900.1492
5953	10897.86602
5954	10896.44374
5955	10892.14333
5956	10890.23832
5957	10889.49274
5958	10889.35358
5959	10886.21215
5960	10881.79186
5961	10877.59959
5962	10876.87919
5963	10874.30367
5964	10873.2552
5965	10872.67129
5966	10870.71834
5967	10864.6044
5968	10864.26312
5969	10860.92947
5970	10859.39644
5971	10857.47094
5972	10852.57052
5973	10846.25083
5974	10845.9136
5975	10845.57827
5976	10845.43912
5977	10844.85093
5978	10844.7137
5979	10841.5724
5980	10838.09756
5981	10835.00876
5982	10833.08407
5983	10832.7509
5984	10827.59026
5985	10826.39164
5986	10818.24235
5987	10815.34395
5988	10812.89889
5989	10807.01247
5990	10801.43195
5991	10797.5166
5992	10797.15874
5993	10789.99173
5994	10784.76894
5995	10782.87287
5996	10781.92883
5997	10775.6926
5998	10773.91851
5999	10773.59303
6000	10771.6991
6001	10771.36765
6002	10770.26379
6003	10768.61952
6004	10767.04918
6005	10757.22648
6006	10754.28118
6007	10747.92242
6008	10743.40451
6009	10740.7398
6010	10739.36181
6011	10731.25251
6012	10729.9874
6013	10722.58062
6014	10716.87147
6015	10714.85638
6016	10713.04112
6017	10704.41461
6018	10698.42971
6019	10695.44565
6020	10693.01592
6021	10689.71966
6022	10685.38391
6023	10685.0509
6024	10681.37793
6025	10679.78011
6026	10673.09746
6027	10671.19281
6028	10668.30691
6029	10661.79
6030	10657.62365
6031	10653.92413
6032	10653.32077
6033	10651.98017
6034	10649.11514
6035	10640.00694
6036	10637.02227
6037	10635.77413
6038	10633.20182
6039	10631.32281
6040	10622.60487
6041	10620.85243
6042	10614.41336
6043	10611.83431
6044	10604.90509
6045	10600.96381
6046	10597.55446
6047	10597.17058
6048	10594.69253
6049	10593.53641
6050	10590.64645
6051	10586.35019
6052	10582.667
6053	10582.02853
6054	10578.4778
6055	10569.89486
6056	10569.32192
6057	10566.13545
6058	10560.545
6059	10560.13414
6060	10554.80095
6061	10554.23153
6062	10553.52359
6063	10552.56032
6064	10551.69315
6065	10548.86073
6066	10545.02831
6067	10543.01225
6068	10537.4367
6069	10536.7491
6070	10534.77461
6071	10531.4868
6072	10529.36822
6073	10528.40238
6074	10526.52536
6075	10525.99201
6076	10520.63357
6077	10516.4596
6078	10512.55827
6079	10511.97096
6080	10510.75047
6081	10509.22572
6082	10508.00978
6083	10506.80275
6084	10505.40884
6085	10504.75603
6086	10503.45124
6087	10500.95608
6088	10499.69119
6089	10496.3483
6090	10493.83585
6091	10483.23001
6092	10478.15709
6093	10471.37066
6094	10466.41203
6095	10465.15055
6096	10464.47526
6097	10463.61774
6098	10460.43065
6099	10459.59771
6100	10453.10054
6101	10448.24728
6102	10445.28691
6103	10442.69414
6104	10439.78568
6105	10438.93073
6106	10434.79468
6107	10433.33588
6108	10430.6794
6109	10424.68235
6110	10420.70956
6111	10417.5864
6112	10416.73513
6113	10416.08065
6114	10413.249
6115	10410.413
6116	10407.64522
6117	10407.0747
6118	10401.67017
6119	10401.17705
6120	10399.11081
6121	10396.37779
6122	10394.68276
6123	10394.35256
6124	10392.38053
6125	10391.57094
6126	10387.60767
6127	10384.87802
6128	10383.98776
6129	10380.34434
6130	10374.67815
6131	10371.10265
6132	10368.41267
6133	10365.55808
6134	10364.35177
6135	10361.11658
6136	10358.38074
6137	10357.62029
6138	10355.53571
6139	10354.76729
6140	10353.8488
6141	10352.48648
6142	10350.21732
6143	10348.5924
6144	10346.45165
6145	10343.83499
6146	10337.29971
6147	10335.91564
6148	10334.53622
6149	10325.58528
6150	10322.13885
6151	10320.90393
6152	10319.78275
6153	10318.76334
6154	10316.60952
6155	10313.02886
6156	10306.80565
6157	10305.5707
6158	10304.40041
6159	10298.33214
6160	10296.04716
6161	10293.79937
6162	10287.82246
6163	10286.71852
6164	10284.10664
6165	10280.88419
6166	10278.41759
6167	10277.72887
6168	10274.60065
6169	10270.48141
6170	10267.01622
6171	10264.72333
6172	10264.10181
6173	10262.94872
6174	10257.63574
6175	10256.48866
6176	10255.39732
6177	10254.78308
6178	10250.64886
6179	10249.43761
6180	10245.98159
6181	10244.84413
6182	10244.29856
6183	10235.0314
6184	10231.8825
6185	10231.57122
6186	10228.08845
6187	10225.26719
6188	10221.97193
6189	10221.65888
6190	10215.64594
6191	10211.99205
6192	10209.02906
6193	10206.11264
6194	10205.05794
6195	10204.02325
6196	10200.87133
6197	10200.55118
6198	10197.71781
6199	10196.73572
6200	10193.92089
6201	10191.34463
6202	10190.34105
6203	10187.75316
6204	10184.00195
6205	10181.86722
6206	10176.59698
6207	10175.80566
6208	10173.25239
6209	10172.12492
6210	10171.77956
6211	10171.17656
6212	10170.39264
6213	10169.11179
6214	10166.05854
6215	10161.33896
6216	10160.45137
6217	10158.18083
6218	10157.44036
6219	10153.98329
6220	10152.84497
6221	10148.97336
6222	10146.2778
6223	10145.93286
6224	10144.84054
6225	10143.72298
6226	10140.97951
6227	10136.57088
6228	10134.39808
6229	10125.15565
6230	10123.62259
6231	10122.50819
6232	10121.42713
6233	10120.3172
6234	10117.69292
6235	10117.011
6236	10115.89929
6237	10114.7927
6238	10112.39026
6239	10109.29428
6240	10108.1959
6241	10107.51678
6242	10104.92905
6243	10103.85256
6244	10097.99022
6245	10097.32281
6246	10096.80752
6247	10093.99157
6248	10092.94781
6249	10092.28741
6250	10090.49152
6251	10085.18009
6252	10084.64491
6253	10083.54972
6254	10080.47966
6255	10071.55418
6256	10065.77203
6257	10063.60896
6258	10056.27006
6259	10053.0044
6260	10052.47428
6261	10051.7134
6262	10047.35817
6263	10046.76638
6264	10045.33777
6265	10042.68902
6266	10041.865
6267	10038.97799
6268	10034.57771
6269	10027.43274
6270	10024.82075
6271	10022.67722
6272	10020.62697
6273	10015.83505
6274	10014.73574
6275	10011.41706
6276	10008.6784
6277	10008.1592
6278	10005.3267
6279	9998.804216
6280	9995.260126
6281	9990.901567
6282	9990.519237
6283	9990.216568
6284	9988.002973
6285	9987.142166
6286	9985.140274
6287	9982.664169
6288	9982.136336
6289	9981.056241
6290	9980.695605
6291	9973.18553
6292	9970.265563
6293	9969.187251
6294	9966.951735
6295	9966.304843
6296	9964.623854
6297	9963.044366
6298	9961.314804
6299	9960.75014
6300	9959.685005
6301	9957.070788
6302	9954.65202
6303	9954.004836
6304	9947.156396
6305	9944.394485
6306	9942.023501
6307	9941.33379
6308	9940.705578
6309	9938.583618
6310	9937.955915
6311	9935.813524
6312	9930.395688
6313	9927.765008
6314	9925.466881
6315	9924.084854
6316	9922.272491
6317	9921.20803
6318	9920.288305
6319	9918.731491
6320	9917.730455
6321	9915.161473
6322	9913.083346
6323	9910.553511
6324	9909.3804
6325	9906.985701
6326	9902.948527
6327	9901.184465
6328	9896.29783
6329	9894.101015
6330	9889.276534
6331	9886.931551
